bjd_tdb,flux_rel,flux_rel_err,exptime_s,filter
61026.298043649,1.18010014,0.04049893,1.0000044,g
61026.298055224,1.19339173,0.04119326,1.0000044,g
61026.298066799,1.09702216,0.04035214,1.0000044,g
61026.298078374,1.12618079,0.04041469,1.0000044,g
61026.298089949,1.17995948,0.04130046,1.0000044,g
61026.298101524,1.05628796,0.04009574,1.0000044,g
61026.298113099,1.06036392,0.03976375,1.0000044,g
61026.298124673,1.08694395,0.03934757,1.0000044,g
61026.298136248,1.11379873,0.03967849,1.0000044,g
61026.298147823,1.19552759,0.04148345,1.0000044,g
61026.298159398,1.09127478,0.04017466,1.0000044,g
61026.298170973,1.10618005,0.04023323,1.0000044,g
61026.298182548,1.17006429,0.0414515,1.0000044,g
61026.298194123,1.20833257,0.04187738,1.0000044,g
61026.298205698,1.08762552,0.04095142,1.0000044,g
61026.298217272,1.0747813,0.0429377,1.0000044,g
61026.298228847,1.07632041,0.04267963,1.0000044,g
61026.298240422,1.04827004,0.04077107,1.0000044,g
61026.298251997,1.12055273,0.04134533,1.0000044,g
61026.298263572,1.06044054,0.03992397,1.0000044,g
61026.298275147,1.13003086,0.04121143,1.0000044,g
61026.298286722,1.12149182,0.04155193,1.0000044,g
61026.298298296,1.14735108,0.0414757,1.0000044,g
61026.298309871,1.21209356,0.04355264,1.0000044,g
61026.298321446,1.0732731,0.03993819,1.0000044,g
61026.298333021,1.1344907,0.04104892,1.0000044,g
61026.298344596,1.09072842,0.04056009,1.0000044,g
61026.298356171,1.05530168,0.04081569,1.0000044,g
61026.298367746,0.93771004,0.03925783,1.0000044,g
61026.298379321,1.10005245,0.04108018,1.0000044,g
61026.298390895,1.12622806,0.04153161,1.0000044,g
61026.29840247,1.1150437,0.041653,1.0000044,g
61026.298414045,0.96705436,0.03878177,1.0000044,g
61026.29842562,1.06544598,0.04100053,1.0000044,g
61026.298437195,1.06330086,0.04073044,1.0000044,g
61026.29844877,1.11627311,0.04070477,1.0000044,g
61026.298460345,1.06091672,0.0395352,1.0000044,g
61026.298471919,1.09314036,0.03912145,1.0000044,g
61026.298483494,0.98188637,0.03837241,1.0000044,g
61026.298495069,1.07341062,0.0391276,1.0000044,g
61026.298506644,1.06012856,0.04036429,1.0000044,g
61026.298518219,1.07330431,0.03928732,1.0000044,g
61026.298529794,1.15276601,0.04135801,1.0000044,g
61026.298541369,0.99660378,0.03828093,1.0000044,g
61026.298552943,1.01933201,0.03827618,1.0000044,g
61026.298564518,1.00939417,0.03938026,1.0000044,g
61026.298576093,1.01149052,0.03962364,1.0000044,g
61026.298587668,1.07617588,0.03961558,1.0000044,g
61026.298599243,1.01252131,0.0383365,1.0000044,g
61026.298610818,0.91107015,0.03645879,1.0000044,g
61026.298622393,1.07389558,0.0386967,1.0000044,g
61026.298633968,0.99323613,0.03784851,1.0000044,g
61026.298645542,1.0256867,0.03966297,1.0000044,g
61026.298657117,0.98452761,0.03858695,1.0000044,g
61026.298668692,0.97051189,0.0386379,1.0000044,g
61026.298680267,1.00955664,0.04108972,1.0000044,g
61026.298691842,0.91490524,0.03671353,1.0000044,g
61026.298703417,1.03085819,0.03958491,1.0000044,g
61026.298714992,0.98489015,0.03780105,1.0000044,g
61026.298726566,1.02843286,0.03920915,1.0000044,g
61026.298738141,1.00725718,0.0397028,1.0000044,g
61026.298749716,0.96437421,0.03956047,1.0000044,g
61026.298761291,0.96594349,0.03940122,1.0000044,g
61026.298772866,1.04560465,0.04059517,1.0000044,g
61026.298784441,0.99074276,0.03987475,1.0000044,g
61026.298796016,0.9310504,0.04095777,1.0000044,g
61026.29880759,0.96807832,0.03856588,1.0000044,g
61026.298819165,1.00481743,0.03882009,1.0000044,g
61026.29883074,0.89641579,0.03610965,1.0000044,g
61026.298842315,0.96908324,0.03818956,1.0000044,g
61026.29885389,0.93127516,0.03774209,1.0000044,g
61026.298865465,0.94022413,0.03882172,1.0000044,g
61026.29887704,0.94785855,0.03754631,1.0000044,g
61026.298888615,0.89147895,0.03848097,1.0000044,g
61026.298900189,0.89067922,0.04031289,1.0000044,g
61026.298911764,0.92615702,0.03866158,1.0000044,g
61026.298923339,0.93347215,0.03785418,1.0000044,g
61026.298934914,0.94438709,0.03726679,1.0000044,g
61026.298946489,0.94872681,0.03801082,1.0000044,g
61026.298958064,0.9405415,0.03757201,1.0000044,g
61026.298969639,0.92089652,0.03732391,1.0000044,g
61026.298981213,0.89484034,0.03702762,1.0000044,g
61026.298992788,0.85799528,0.03633867,1.0000044,g
61026.299004363,0.9480344,0.03827452,1.0000044,g
61026.299015938,0.87365607,0.0367067,1.0000044,g
61026.299027513,0.97146621,0.03901951,1.0000044,g
61026.299039088,0.89930854,0.03755868,1.0000044,g
61026.299050663,0.86423589,0.03684912,1.0000044,g
61026.299062238,0.99877841,0.0397631,1.0000044,g
61026.299073812,0.92214655,0.03848309,1.0000044,g
61026.299085387,0.9140318,0.03761311,1.0000044,g
61026.299096962,0.85672182,0.03671747,1.0000044,g
61026.299108537,0.91711262,0.03711317,1.0000044,g
61026.299120112,0.90198903,0.03761538,1.0000044,g
61026.299131687,0.94764776,0.03870872,1.0000044,g
61026.299143262,0.87909923,0.03833936,1.0000044,g
61026.299154836,0.95126175,0.03946067,1.0000044,g
61026.299166411,0.87856535,0.03770639,1.0000044,g
61026.299177986,0.94994457,0.03842771,1.0000044,g
61026.299189561,0.91331875,0.03750899,1.0000044,g
61026.299201136,1.04299359,0.04016253,1.0000044,g
61026.299212711,0.99586866,0.04078202,1.0000044,g
61026.299224286,0.91937437,0.0390295,1.0000044,g
61026.29923586,0.82877883,0.03822591,1.0000044,g
61026.299247435,0.98793376,0.04125221,1.0000044,g
61026.29925901,0.9034538,0.04176164,1.0000044,g
61026.299270585,0.95987417,0.04158554,1.0000044,g
61026.29928216,0.87951009,0.03935176,1.0000044,g
61026.299293735,0.93881371,0.04128703,1.0000044,g
61026.29930531,0.91933218,0.04026254,1.0000044,g
61026.299316885,0.88479772,0.03931171,1.0000044,g
61026.299328459,0.8796722,0.0390797,1.0000044,g
61026.299340034,0.83406412,0.04003892,1.0000044,g
61026.299351609,0.86373547,0.0416948,1.0000044,g
61026.299363184,0.8339017,0.03982807,1.0000044,g
61026.299374759,0.84226388,0.03879329,1.0000044,g
61026.299386334,0.88439259,0.03946865,1.0000044,g
61026.299397909,0.88558444,0.03993434,1.0000044,g
61026.299409483,0.79346229,0.03863918,1.0000044,g
61026.299421058,0.92340059,0.04113617,1.0000044,g
61026.299432633,0.79220432,0.0388427,1.0000044,g
61026.299444208,0.739703,0.03831391,1.0000044,g
61026.299455783,0.78875436,0.04045799,1.0000044,g
61026.299467358,0.82129629,0.03841641,1.0000044,g
61026.299478933,0.77006833,0.03804003,1.0000044,g
61026.299490507,0.76578888,0.03651466,1.0000044,g
61026.299502082,0.69751111,0.03667422,1.0000044,g
61026.299513657,0.76133195,0.03885046,1.0000044,g
61026.299525232,0.82616025,0.0395086,1.0000044,g
61026.299536807,0.80521911,0.04070823,1.0000044,g
61026.299548382,0.63037187,0.03929798,1.0000044,g
61026.299559957,0.66749041,0.04163691,1.0000044,g
61026.299571532,0.69535911,0.03696723,1.0000044,g
61026.299583106,0.74518173,0.03599252,1.0000044,g
61026.299594681,0.81526948,0.03867678,1.0000044,g
61026.299606256,0.75974102,0.03622823,1.0000044,g
61026.299617831,0.70458101,0.03497978,1.0000044,g
61026.299629406,0.56876117,0.03266923,1.0000044,g
61026.299640981,0.65051458,0.03457266,1.0000044,g
61026.299652556,0.69908614,0.03513059,1.0000044,g
61026.29966413,0.62063897,0.03359611,1.0000044,g
61026.299675705,0.68383262,0.03366034,1.0000044,g
61026.29968728,0.63112283,0.03284425,1.0000044,g
61026.299698855,0.63630244,0.03098704,1.0000044,g
61026.29971043,0.59024782,0.03082485,1.0000044,g
61026.299722005,0.6201986,0.03275501,1.0000044,g
61026.29973358,0.63731425,0.03249883,1.0000044,g
61026.299745154,0.60560595,0.03217485,1.0000044,g
61026.299756729,0.54169976,0.03037402,1.0000044,g
61026.299768304,0.60760161,0.03216775,1.0000044,g
61026.299779879,0.60406615,0.0314085,1.0000044,g
61026.299791454,0.5997341,0.03112782,1.0000044,g
61026.299803029,0.65471505,0.03327405,1.0000044,g
61026.299814604,0.58704422,0.03234775,1.0000044,g
61026.299826179,0.58133532,0.03149456,1.0000044,g
61026.299837753,0.5275243,0.03162636,1.0000044,g
61026.299849328,0.61108887,0.03122765,1.0000044,g
61026.299860903,0.56503659,0.03013187,1.0000044,g
61026.299872478,0.59393705,0.03139139,1.0000044,g
61026.299884053,0.64032316,0.03221522,1.0000044,g
61026.299895628,0.58608538,0.03142201,1.0000044,g
61026.299907203,0.46897267,0.02995285,1.0000044,g
61026.299918777,0.528069,0.03067116,1.0000044,g
61026.299930352,0.56749982,0.03247274,1.0000044,g
61026.299941927,0.5059339,0.03045334,1.0000044,g
61026.299953502,0.61548285,0.03294629,1.0000044,g
61026.299965077,0.59512102,0.03176479,1.0000044,g
61026.299976652,0.49946401,0.03066301,1.0000044,g
61026.299988227,0.52854809,0.03005485,1.0000044,g
61026.299999802,0.52210776,0.02978476,1.0000044,g
61026.300011376,0.56664293,0.03098001,1.0000044,g
61026.300022951,0.53528441,0.02988349,1.0000044,g
61026.300034526,0.45752786,0.02999359,1.0000044,g
61026.300046101,0.45582569,0.02938299,1.0000044,g
61026.300057676,0.50967028,0.02871486,1.0000044,g
61026.300069251,0.48880804,0.02879572,1.0000044,g
61026.300080826,0.53253739,0.03047421,1.0000044,g
61026.3000924,0.58192247,0.0313536,1.0000044,g
61026.300103975,0.5311969,0.03159452,1.0000044,g
61026.30011555,0.51769967,0.0309751,1.0000044,g
61026.300127125,0.5215107,0.0303474,1.0000044,g
61026.3001387,0.4951192,0.03076307,1.0000044,g
61026.300150275,0.54673306,0.03132054,1.0000044,g
61026.30016185,0.54057236,0.0310582,1.0000044,g
61026.300173424,0.49874424,0.03027675,1.0000044,g
61026.300184999,0.54385671,0.03179309,1.0000044,g
61026.300196574,0.59272714,0.0318088,1.0000044,g
61026.300208149,0.55524828,0.03173524,1.0000044,g
61026.300219724,0.596289,0.03127973,1.0000044,g
61026.300231299,0.5567873,0.03016596,1.0000044,g
61026.300242874,0.58767824,0.03020395,1.0000044,g
61026.300254449,0.56681184,0.02983529,1.0000044,g
61026.300266023,0.5921673,0.03086437,1.0000044,g
61026.300277598,0.67221133,0.03266516,1.0000044,g
61026.300289173,0.63048926,0.03183701,1.0000044,g
61026.300300748,0.62639373,0.03200304,1.0000044,g
61026.300312323,0.63130468,0.03223377,1.0000044,g
61026.300323898,0.64811323,0.03227344,1.0000044,g
61026.300335473,0.58279422,0.03170619,1.0000044,g
61026.300347047,0.65724479,0.03213914,1.0000044,g
61026.300358622,0.67675838,0.03305632,1.0000044,g
61026.300370197,0.73133252,0.03404281,1.0000044,g
61026.300381772,0.72293919,0.03362215,1.0000044,g
61026.300393347,0.67427907,0.0341144,1.0000044,g
61026.300404922,0.68298417,0.03279126,1.0000044,g
61026.300416497,0.70543807,0.03414885,1.0000044,g
61026.300428071,0.66647036,0.03269017,1.0000044,g
61026.300439646,0.71924467,0.03389823,1.0000044,g
61026.300451221,0.68680459,0.03563248,1.0000044,g
61026.300462796,0.70749279,0.03512733,1.0000044,g
61026.300474371,0.73434365,0.03537309,1.0000044,g
61026.300485946,0.77008706,0.03385298,1.0000044,g
61026.300497521,0.76033834,0.0344566,1.0000044,g
61026.300509096,0.7732271,0.03598236,1.0000044,g
61026.30052067,0.79928828,0.03606422,1.0000044,g
61026.300532245,0.75901141,0.03482971,1.0000044,g
61026.30054382,0.76221053,0.03581221,1.0000044,g
61026.300555395,0.83442887,0.03705969,1.0000044,g
61026.30056697,0.83908448,0.03609045,1.0000044,g
61026.300578545,0.86668559,0.03930429,1.0000044,g
61026.30059012,0.87786324,0.0382623,1.0000044,g
61026.300601694,0.86037318,0.03753337,1.0000044,g
61026.300613269,0.88944973,0.03869824,1.0000044,g
61026.300624844,0.80298449,0.03675665,1.0000044,g
61026.300636419,0.85955805,0.03747733,1.0000044,g
61026.300647994,0.83445073,0.0369242,1.0000044,g
61026.300659569,0.91660514,0.03785002,1.0000044,g
61026.300671144,0.91164258,0.03815326,1.0000044,g
61026.300682718,0.92330246,0.03911771,1.0000044,g
61026.300694293,0.93047169,0.03941516,1.0000044,g
61026.300705868,0.90795135,0.03754905,1.0000044,g
61026.300717443,0.93781082,0.03755953,1.0000044,g
61026.300729018,0.93400447,0.0370727,1.0000044,g
61026.300740593,0.90366083,0.03688616,1.0000044,g
61026.300752168,0.88286229,0.03680987,1.0000044,g
61026.300763743,0.91770954,0.03799344,1.0000044,g
61026.300775317,1.02990743,0.03894236,1.0000044,g
61026.300786892,0.9264479,0.03821396,1.0000044,g
61026.300798467,0.88822648,0.03805159,1.0000044,g
61026.300810042,0.983393,0.03867638,1.0000044,g
61026.300821617,0.93417328,0.03771887,1.0000044,g
61026.300833192,0.97813414,0.03877309,1.0000044,g
61026.300844767,0.98504485,0.03864878,1.0000044,g
61026.300856341,0.95596262,0.03870424,1.0000044,g
61026.300867916,0.952234,0.03862551,1.0000044,g
61026.300879491,0.95155336,0.03769816,1.0000044,g
61026.300891066,0.91892185,0.03943472,1.0000044,g
61026.300902641,0.89751574,0.03739054,1.0000044,g
61026.300914216,1.02470843,0.03907558,1.0000044,g
61026.300925791,0.9390285,0.03722813,1.0000044,g
61026.300937366,0.9858343,0.03806302,1.0000044,g
61026.30094894,0.93197381,0.03683857,1.0000044,g
61026.300960515,1.00876512,0.03801117,1.0000044,g
61026.30097209,0.96589271,0.03915998,1.0000044,g
61026.300983665,0.92430718,0.03818994,1.0000044,g
61026.30099524,1.02718499,0.03820182,1.0000044,g
61026.301006815,0.94519199,0.03706247,1.0000044,g
61026.30101839,0.874187,0.036184,1.0000044,g
61026.301029964,1.05612369,0.03922751,1.0000044,g
61026.301041539,0.88288227,0.03790845,1.0000044,g
61026.301053114,0.97497378,0.03980044,1.0000044,g
61026.301064689,1.02394513,0.03967052,1.0000044,g
61026.301076264,0.95818483,0.04004766,1.0000044,g
61026.301087839,0.93813087,0.03893847,1.0000044,g
61026.301099414,0.99140913,0.03903185,1.0000044,g
61026.301110988,0.97931517,0.03879431,1.0000044,g
61026.301122563,1.0465254,0.03995269,1.0000044,g
61026.301134138,0.95830273,0.038643,1.0000044,g
61026.301145713,0.95505677,0.03837308,1.0000044,g
61026.301157288,0.98077131,0.03873705,1.0000044,g
61026.301168863,1.06866842,0.04047272,1.0000044,g
61026.301180438,0.93716568,0.03744026,1.0000044,g
61026.301192013,1.00870165,0.03833677,1.0000044,g
61026.301203587,0.98830877,0.0386031,1.0000044,g
61026.301215162,0.92810349,0.03783915,1.0000044,g
61026.301226737,0.86341713,0.03795508,1.0000044,g
61026.301238312,0.87887655,0.03824498,1.0000044,g
61026.301249887,0.98199272,0.03883159,1.0000044,g
61026.301261462,0.97872439,0.03901298,1.0000044,g
61026.301273037,1.03020494,0.04005813,1.0000044,g
61026.301284611,1.04637788,0.03881326,1.0000044,g
61026.301296186,0.92932263,0.03772434,1.0000044,g
61026.301307761,0.95803748,0.03954573,1.0000044,g
61026.301319336,0.90074858,0.03963791,1.0000044,g
61026.301330911,0.99289804,0.03969426,1.0000044,g
61026.301342486,0.96545569,0.03910631,1.0000044,g
61026.301354061,0.97876157,0.04061992,1.0000044,g
61026.301365635,0.9805822,0.04083999,1.0000044,g
61026.30137721,0.9934702,0.04020875,1.0000044,g
61026.301388785,1.0351264,0.03982523,1.0000044,g
61026.30140036,1.05656571,0.04098456,1.0000044,g
61026.301411935,0.99792917,0.03908548,1.0000044,g
61026.30142351,0.99681532,0.04067299,1.0000044,g
61026.301435085,1.00783342,0.03838051,1.0000044,g
61026.30144666,1.06255088,0.03964693,1.0000044,g
61026.301458234,1.00994805,0.03991881,1.0000044,g
61026.301469809,1.01217267,0.03938701,1.0000044,g
61026.301481384,0.96142235,0.03928733,1.0000044,g
61026.301492959,0.9717047,0.0388964,1.0000044,g
61026.301504534,1.00839991,0.03911054,1.0000044,g
61026.301516109,0.92354041,0.03816169,1.0000044,g
61026.301527684,0.89684659,0.03917992,1.0000044,g
61026.301539258,1.02568428,0.03996971,1.0000044,g
61026.301550833,1.03608244,0.04041343,1.0000044,g
61026.301562408,0.94286424,0.03773073,1.0000044,g
61026.301573983,1.00443732,0.03981694,1.0000044,g
61026.301585558,0.95371388,0.04045246,1.0000044,g
61026.301597133,1.01533703,0.04282041,1.0000044,g
61026.301608708,0.97788498,0.04059563,1.0000044,g
61026.301620282,0.99427276,0.041428,1.0000044,g
61026.301631857,0.93390369,0.04105926,1.0000044,g
61026.301643432,1.03844537,0.04333584,1.0000044,g
61026.301655007,1.02761487,0.04076559,1.0000044,g
61026.301666582,1.00243643,0.04012184,1.0000044,g
61026.301678157,1.01140542,0.04007931,1.0000044,g
61026.301689732,1.06567784,0.04102097,1.0000044,g
61026.301701307,1.03837308,0.04100288,1.0000044,g
61026.301712881,1.05759671,0.04128817,1.0000044,g
61026.301724456,1.02376119,0.04102935,1.0000044,g
61026.301736031,0.99211635,0.04308333,1.0000044,g
61026.301747606,0.96204547,0.04078696,1.0000044,g
61026.301759181,0.99234236,0.04203797,1.0000044,g
61026.301770756,0.95247451,0.04093726,1.0000044,g
61026.301782331,1.03608967,0.04113264,1.0000044,g
61026.301793905,0.92843549,0.03805019,1.0000044,g
61026.30180548,0.97982759,0.03977314,1.0000044,g
61026.301817055,0.99064846,0.04021937,1.0000044,g
61026.30182863,0.96424554,0.03968409,1.0000044,g
61026.301840205,1.07707079,0.04064497,1.0000044,g
61026.30185178,0.97022258,0.03952624,1.0000044,g
61026.301863355,1.11519152,0.04239773,1.0000044,g
61026.30187493,1.06349898,0.04134486,1.0000044,g
61026.301886504,1.02515733,0.04153642,1.0000044,g
61026.301898079,1.07060165,0.04222731,1.0000044,g
61026.301909654,1.08205911,0.04179912,1.0000044,g
61026.301921229,1.07541278,0.04310311,1.0000044,g
61026.301932804,1.14670901,0.04504835,1.0000044,g
61026.301944379,1.12917707,0.04581887,1.0000044,g
61026.301955954,1.08065096,0.04366056,1.0000044,g
61026.301967528,1.06528232,0.04222217,1.0000044,g
61026.301979103,1.01999308,0.03938857,1.0000044,g
61026.301990678,1.11937704,0.04201961,1.0000044,g
61026.302002253,1.01141478,0.03924981,1.0000044,g
61026.302013828,1.02031537,0.04047644,1.0000044,g
61026.302025403,0.98199325,0.04017449,1.0000044,g
61026.302036978,0.94742788,0.04062319,1.0000044,g
61026.302048552,1.09322965,0.04268454,1.0000044,g
61026.302060127,1.03940338,0.04121625,1.0000044,g
61026.302071702,1.07732868,0.04287199,1.0000044,g
61026.302083277,0.98997666,0.04137291,1.0000044,g
61026.302094852,1.00876053,0.04126979,1.0000044,g
61026.302106427,1.04593287,0.04047498,1.0000044,g
61026.302118002,1.02143002,0.04084418,1.0000044,g
61026.302129577,1.08188111,0.04140258,1.0000044,g
61026.302141151,1.02855547,0.04226963,1.0000044,g
61026.302152726,1.0016636,0.04119913,1.0000044,g
61026.302164301,1.07247154,0.04120456,1.0000044,g
61026.302175876,1.10907543,0.04176093,1.0000044,g
61026.302187451,1.06120466,0.04052972,1.0000044,g
61026.302199026,1.06392197,0.0413447,1.0000044,g
61026.302210601,0.94169176,0.03912368,1.0000044,g
61026.302222175,0.94870221,0.04024506,1.0000044,g
61026.30223375,0.96996101,0.0389924,1.0000044,g
61026.302245325,1.1404014,0.04183263,1.0000044,g
61026.3022569,1.04765789,0.04100672,1.0000044,g
61026.302268475,1.15434703,0.04263963,1.0000044,g
61026.30228005,1.017478,0.0395906,1.0000044,g
61026.302291625,1.01395745,0.04015197,1.0000044,g
61026.302303199,0.95109059,0.03903637,1.0000044,g
61026.302314774,0.97889886,0.03901371,1.0000044,g
61026.302326349,1.01075945,0.03994448,1.0000044,g
61026.302337924,0.9251687,0.03884531,1.0000044,g
61026.302349499,1.052981,0.04057846,1.0000044,g
61026.302361074,0.95667809,0.03846037,1.0000044,g
61026.302372649,0.98282878,0.03907385,1.0000044,g
61026.302384224,1.09294436,0.04191385,1.0000044,g
61026.302395798,0.98649207,0.03919334,1.0000044,g
61026.302407373,0.90960043,0.0388113,1.0000044,g
61026.302418948,0.95766014,0.03974679,1.0000044,g
61026.302430523,0.94962785,0.03882809,1.0000044,g
61026.302442098,1.04512154,0.03958869,1.0000044,g
61026.302453673,0.92210522,0.03829276,1.0000044,g
61026.302465248,0.96407997,0.03899448,1.0000044,g
61026.302476822,0.93677342,0.03845684,1.0000044,g
61026.302488397,0.95552626,0.03925556,1.0000044,g
61026.302499972,0.96517348,0.04036603,1.0000044,g
61026.302511547,0.95541141,0.03934384,1.0000044,g
61026.302523122,0.99201754,0.04027504,1.0000044,g
61026.302534697,1.06056409,0.04286036,1.0000044,g
